2025-04-13 14:10:31,940 - INFO - Speichere Debug-HTML: debug_screenshots\product_page_2025-04-13T12-10-31-940Z.html
2025-04-13 14:10:32,054 - INFO - Produktname extrahiert: Strong Sencha Choyozan
2025-04-13 14:10:32,095 - INFO - Gefundene Preisanzeige: 80 Elemente
2025-04-13 14:10:32,103 - INFO - Erstelle Debug-Screenshot: debug_screenshots\found_price_elements_2025-04-13T12-10-32-102Z.png
2025-04-13 14:11:05,368 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:05,730 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:06,088 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:06,479 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:06,829 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:07,175 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:07,534 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:07,890 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:08,272 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:08,641 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:08,985 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:09,349 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:09,711 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:10,061 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:10,423 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:10,779 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:11,122 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:11,480 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:11,838 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:12,209 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:12,556 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:12,913 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:13,255 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:13,616 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:13,976 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:14,317 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:14,703 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:15,072 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:15,622 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:15,971 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:16,350 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:16,701 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:17,060 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:17,419 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:17,783 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:18,149 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:18,494 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:18,851 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:19,196 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:19,560 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:19,921 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:20,304 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:20,676 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:21,103 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:21,468 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:21,828 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:22,410 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:22,870 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:23,613 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:23,999 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:24,383 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:24,755 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:25,103 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:25,487 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:25,835 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:26,183 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:26,536 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:26,885 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:27,227 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:27,622 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:27,984 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:28,470 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:28,816 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:29,246 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:11:29,247 - INFO - Extrahierte Preise: $11.07 (~€10.41), $12.46 (~€11.71), $15.57 (~€14.64), $24.71 (~€23.23), $3.46 (~€3.25), $4.15 (~€3.9), $6.09 (~€5.72), $6.92 (~€6.5), $7.61 (~€7.15), $8.86 (~€8.33), $9.69 (~€9.11), £11.99, £19.03, £2.67, £3.20, £4.69, £5.33, £5.86, £6.82, £7.46, £8.53, £9.59, ¥1000 (~€6.2), ¥1100 (~€6.82), ¥114.55 (~€0.71), ¥1280 (~€7.94), ¥1400 (~€8.68), ¥1600 (~€9.92), ¥1800 (~€11.16), ¥181.75 (~€1.13), ¥2250 (~€13.95), ¥25.45 (~€0.16), ¥30.55 (~€0.19), ¥3570 (~€22.13), ¥44.80 (~€0.28), ¥50.91 (~€0.32), ¥500 (~€3.1), ¥56.00 (~€0.35), ¥600 (~€3.72), ¥65.16 (~€0.4), ¥71.27 (~€0.44), ¥81.46 (~€0.51), ¥880 (~€5.46), ¥91.64 (~€0.57), €11.12 (~€11.12), €13.90 (~€13.9), €22.06 (~€22.06), €3.09 (~€3.09), €3.71 (~€3.71), €5.44 (~€5.44), €6.18 (~€6.18), €6.80 (~€6.8), €7.91 (~€7.91), €8.65 (~€8.65), €9.89 (~€9.89)
2025-04-13 14:11:29,259 - INFO - Erstelle Debug-Screenshot: debug_screenshots\availability_check_2025-04-13T12-11-29-258Z.png
2025-04-13 14:15:41,728 - INFO - Starte Stock-Check für: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
2025-04-13 14:15:42,372 - INFO - Sende Debug-Info an Discord: Starte Stock-Check
URL: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
Login URL: https://www.marukyu-koyamaen.co.jp/english/my-account/
2025-04-13 14:15:44,153 - INFO - Auth-Dateialter: 1.06 Stunden (max: 24.00 Stunden)
2025-04-13 14:15:44,153 - INFO - Gespeicherte Authentifizierung wird verwendet
2025-04-13 14:15:44,413 - INFO - Auth-Dateialter: 1.06 Stunden (max: 24.00 Stunden)
2025-04-13 14:15:44,414 - INFO - Navigiere zur Produktseite: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
2025-04-13 14:16:00,319 - INFO - Erstelle Debug-Screenshot: debug_screenshots\product_page_2025-04-13T12-16-00-318Z.png
2025-04-13 14:16:00,897 - INFO - Speichere Debug-HTML: debug_screenshots\product_page_2025-04-13T12-16-00-897Z.html
2025-04-13 14:16:00,980 - INFO - Produktname extrahiert: Strong Sencha Choyozan
2025-04-13 14:16:01,012 - INFO - Gefundene Preisanzeige: 80 Elemente
